CASEID,YEAR,COMPWT,AGE,RACE,SEX,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,SWITCH1,SWITCH2,SWITCH3,SWITAGE1,SWITAGE2,SWITWHY1,SWITWHY2
22682,1988,5.30000000000000027e-01,28,1,2,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22683,1988,5.30000000000000027e-01,30,1,2,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22684,1988,1.06000000000000005e+00,38,1,2,1,0,8,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,3,2,0,    0, 2, 0,  0,4,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160058,200000,     0,36,99,20,99
22685,1988,5.30000000000000027e-01,28,1,2,1,0,4,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,4,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160035,200000,     0,12,99,30,99
22686,1988,1.59000000000000008e+00,20,1,2,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22687,1988,1.06000000000000005e+00,42,1,1,1,1,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,6,2,0,    0, 2, 0,  0,5,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22688,1988,1.59000000000000008e+00,25,1,1,1,0,3,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,5,2,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22689,1988,1.06000000000000005e+00,70,1,1,1,0,0,0, 1,28,  0,3, 1,28,  0,3,5, 0,  0,9,9,0,    0,5, 0,  0,9,9,0,    0, 1,28,  0,1,3,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22690,1988,1.06000000000000005e+00,33,1,1,2,0,0,2, 1,22,  0,3, 1,22,  0,3,1,14,  0,1,1,0,    0,1,14,  0,5,1,0,    0, 1,22,  0,5,3,1,48,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22691,1988,1.06000000000000005e+00,64,1,1,2,8,4,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,3,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22692,1988,5.30000000000000027e-01,35,1,2,1,2,8,3, 2, 0,  0,2, 2, 0,  0,2,9,99,999,9,9,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22693,1988,5.30000000000000027e-01,42,3,2,1,1,4,5, 4, 0,  0,3, 1,60, 68,1,1,60, 68,7,1,0,    0,1,60, 68,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22694,1988,5.30000000000000027e-01,44,1,2,1,0,0,0, 1,70,  0,2, 1,60, 68,1,4, 0,  0,0,3,0,    0,1,60, 68,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,500000,     0,     0,25,-1,50, 0
22695,1988,5.30000000000000027e-01,42,1,1,1,0,1,4, 1,22,  0,3, 1,22,  0,3,1,22,  0,2,3,0,    0,1,22,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,122000,     0,99,99,99,99
22696,1988,1.06000000000000005e+00,34,1,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,22,  0,6,3,0,    0, 1,14,  0,3,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22697,1988,2.12999999999999989e+00,55,1,1,1,0,4,5, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22698,1988,1.06000000000000005e+00,60,1,2,1,1,4,3, 1,60, 64,1, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160064,     0,     0,40,-1,30, 0
22699,1988,1.06000000000000005e+00,47,1,1,1,0,0,3, 5, 0,  0,9, 5, 0,  0,9,4, 0,  0,0,3,0,    0,1,18,  0,0,1,0,    0, 5, 0,  0,8,9,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22700,1988,1.59000000000000008e+00,64,1,2,1,0,0,5, 1,60, 35,1, 1,99,999,9,1,14,  0,0,1,0,    0,1,60, 35,7,1,0,    0, 1,60, 35,7,1,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160035,     0,     0,16,-1,30, 0
22701,1988,1.06000000000000005e+00,20,1,2,1,0,0,0, 1,18,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,22,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,     0,     0,17,-1,50, 0
22702,1988,1.06000000000000005e+00,34,1,1,1,0, ,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,5,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22703,1988,5.30000000000000027e-01,26,1,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,1,60, 35,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,500000,200000,     0,21,99,99,99
22704,1988,5.30000000000000027e-01,32,1,1,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22705,1988,5.30000000000000027e-01,28,2,1,1,0,0,0, 1,15,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22706,1988,1.06000000000000005e+00,44,1,1,1,2,2,4, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,5,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22707,1988,1.06000000000000005e+00,21,1,1,1,0, ,0, 4, 0,  0,3, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22708,1988,1.06000000000000005e+00,23,1,1,1,0,0,1, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,1,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22709,1988,5.30000000000000027e-01,39,1,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,0,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22710,1988,5.30000000000000027e-01,82,1,1,1,0,0,5, 1,18,  0,1, 1,18,  0,1,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22711,1988,1.06000000000000005e+00,25,1,2,1,0,4,2, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,6,1,0,    0, 2, 0,  0,6,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,     0,     0,23,-1,10, 0
22712,1988,1.06000000000000005e+00,76,1,2,1,0,0,1, 1,18,  0,1, 1,60, 12,1,1,60, 12,7,1,0,    0,1,60, 12,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,     0,     0,20,-1,46, 0
22713,1988,1.06000000000000005e+00,70,1,2,1,0,0,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,22,  0,4,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22714,1988,1.06000000000000005e+00,36,1,1,1,0,0,3, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,5,1,0,    0, 1,14,  0,6,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22715,1988,5.30000000000000027e-01,31,1,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,4,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22716,1988,2.12999999999999989e+00,23,1,2,1,0, ,0, 1,60, 12,1, 1,60, 12,1,1,60, 12,7,1,0,    0,1,60, 12,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22717,1988,1.59000000000000008e+00,53,1,1,1,0,0,3, 1,14,  0,1, 1,14,  0,1,1,15,  0,8,1,0,    0,1,22,  0,8,3,0,    0, 1,14,  0,8,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22718,1988,5.30000000000000027e-01,44,1,2,1,0,0,4, 1,15,  0,1, 1,15,  0,1,1,15,  0,8,1,0,    0,1,15,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22719,1988,1.59000000000000008e+00,56,1,2,1,0, ,5, 1,15,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,15,  0,7,1,0,    0, 1,15,  0,1,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22720,1988,1.06000000000000005e+00,36,1,2,1,0,0,4, 1,15,  0,1, 1,28,  0,3,1,28,  0,7,3,0,    0,1,28,  0,7,3,0,    0, 1,15,  0,7,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,     0,     0,20,-1,77, 0
22721,1988,5.30000000000000027e-01,75,1,2,1,0,0,4, 1,15,  0,1, 1,22,  0,3,1,15,  0,7,1,0,    0,1,22,  0,4,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,122000,     0,     0,16,-1,10, 0
22722,1988,1.06000000000000005e+00,37,2,2,1,0,0,4, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,4,1,0,    0, 4, 0,  0,2,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,     0,     0,29,-1,20, 0
22723,1988,1.06000000000000005e+00,25,2,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,5,1,0,    0, 1,14,  0,7,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22724,1988,1.06000000000000005e+00,70,1,2,1,0,0,2, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,6,3,0,    0, 1,22,  0,7,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22725,1988,5.30000000000000027e-01,37,1,2,1,0,0,2, 1,18,  0,1, 1,18,  0,1,1,18,  0,1,1,0,    0,1,18,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22726,1988,1.06000000000000005e+00,28,1,1,1,0,0,0, 1,70,  0,2, 1,70,  0,2,1,70,  0,7,2,0,    0,1,70,  0,6,2,0,    0, 1,22,  0,6,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22727,1988,1.06000000000000005e+00,41,1,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,5,1,0,    0, 5, 0,  0,8,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22728,1988,1.06000000000000005e+00,46,1,1,1,0,0,2, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,22,  0,7,3,0,    0, 1,60, 35,8,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22729,1988,1.06000000000000005e+00,64,1,1,1,0,0,2, 1,42,  0,1, 1,42,  0,1,1,42,  0,6,1,0,    0,1,42,  0,6,1,0,    0, 1,42,  0,7,1,1,34,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22730,1988,1.06000000000000005e+00,43,1,1,1,0,0,2, 1,15,  0,1, 1,15,  0,1,1,15,  0,4,1,0,    0,1,15,  0,4,1,0,    0, 1,15,  0,1,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22731,1988,1.06000000000000005e+00,75,1,2,1,0,0,6, 1,15,  0,1, 1,15,  0,1,4, 0,  0,0,3,0,    0,1,15,  0,8,1,0,    0, 1,15,  0,0,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22732,1988,1.06000000000000005e+00,72,1,1,1,0,0,1, 1,41,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 1,41,  0,8,3,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,148000,     0,     0,45,-1,10, 0
22733,1988,1.59000000000000008e+00,49,1,2,1,0,0,2, 1,15,  0,1, 1,15,  0,1,1,15,  0,8,1,0,    0,1,15,  0,8,1,0,    0, 1,15,  0,1,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22734,1988,1.59000000000000008e+00,60,1,2,1,0,0,7, 1,22,  0,3, 1,60, 31,2,1,60, 31,7,2,0,    0,1,60, 31,7,2,0,    0, 1,22,  0,8,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,128000,     0,     0,26,-1,10, 0
22735,1988,1.06000000000000005e+00,35,1,2,1,0,0,2, 1,22,  0,3, 1,22,  0,3,1,22,  0,3,3,0,    0,1,22,  0,6,3,0,    0, 1,22,  0,6,3,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22736,1988,1.06000000000000005e+00,56,2,2,1,0,0,4, 1,20,  0,2, 1,20,  0,2,1,20,  0,7,2,0,    0,1,20,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22737,1988,1.06000000000000005e+00,22,1,1,1,0,0,0, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,70,  0,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160065,122000,     0,16,99,20,99
22738,1988,5.30000000000000027e-01,41,2,2,1,0,0,2, 1,70,  0,2, 1,70,  0,2,1,70,  0,0,2,0,    0,1,70,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22739,1988,5.30000000000000027e-01,49,1,2,1,0,0,4, 1,70,  0,2, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,8,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,170000,     0,25,46,77,77
22740,1988,1.06000000000000005e+00,31,1,2,1,0,2,3, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,4, 0,  0,0,3,0,    0, 5, 0,  0,8,9,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,500000,     0,     0,28,-1,10, 0
22741,1988,1.06000000000000005e+00,64,1,2,1,0,0,3, 1,38,  0,2, 1,18,  0,1,4, 0,  0,0,3,0,    0,1,18,  0,2,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,138000,     0,     0,26,-1,78, 0
22742,1988,1.06000000000000005e+00,39,1,2,1,0, ,3, 1,22,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,4,3,0,    0, 1,22,  0,7,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22743,1988,5.30000000000000027e-01,78,1,2,1,0,0,1, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,3,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22744,1988,1.06000000000000005e+00,63,1,1,1,0,0,4, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,2, 0,  0,7,2,0,    0, 1,22,  0,0,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22745,1988,1.06000000000000005e+00,61,1,2,1,0,0,4, 1,22,  0,3, 1,22,  0,3,1,22,  0,1,3,0,    0,1,22,  0,7,3,0,    0, 1,22,  0,7,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22746,1988,1.06000000000000005e+00,78,1,1,1,0,0,1, 1,22,  0,3, 1,41,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0, 1,22,  0,6,3,1,41,   0,   0,   0,   0,   0,   0,   0,   0,   0,141000,     0,     0,30,-1,78, 0
22747,1988,5.30000000000000027e-01,68,1,1,1,8,4,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22748,1988,5.30000000000000027e-01,68,1,2,1,0,1,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22749,1988,1.06000000000000005e+00,79,1,1,1,0,0,8, 1,60, 36,1, 1,60, 36,1,1,60, 36,5,1,0,    0,1,60, 36,5,1,0,    0, 1,60, 36,0,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22750,1988,1.06000000000000005e+00,75,1,2,1,0, ,0, 1,38,  0,2, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,6,3,0,    0, 1,38,  0,1,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,138000,     0,     0,35,-1,10, 0
22751,1988,1.06000000000000005e+00,26,1,2,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 1,22,  0,3,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22752,1988,1.06000000000000005e+00,61,1,2,1,0,1,3, 1,70,  0,2, 1,40,  0,2,1,48,  0,9,3,0,    0,1,18,  0,9,1,0,    0, 1,70,  0,5,2,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0,140000,     0,     0,39,-1,40, 0
22753,1988,1.06000000000000005e+00,56,1,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,1,22,  0,9,3,0,    0,1,22,  0,7,3,0,    0, 1,22,  0,7,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22754,1988,1.59000000000000008e+00,61,1,1,1,0,0,2, 1,70,  0,2, 1,70,  0,2,1,70,  0,6,2,0,    0,1,70,  0,6,2,0,    0, 1,70,  0,2,2,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22755,1988,1.06000000000000005e+00,31,1,1,1,0,0,3, 1,60, 35,1, 1,22,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 1,60, 35,7,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,160035,     0,     0,30,-1,40, 0
22756,1988,1.06000000000000005e+00,33,1,2,1,0,0,3, 1,18,  0,1, 1,22,  0,3,1,22,  0,2,3,0,    0,1,22,  0,6,3,0,    0, 1,18,  0,2,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,     0,     0,26,-1,60, 0
22757,1988,5.30000000000000027e-01,69,1,2,1,0,0,2, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22758,1988,1.06000000000000005e+00,69,1,2,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22759,1988,5.30000000000000027e-01,30,2,2,1,0,0,4, 1,18,  0,1, 1,15,  0,1,4, 0,  0,0,3,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22760,1988,1.06000000000000005e+00,51,1,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,1,2,0,    0,2, 0,  0,0,2,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22761,1988,5.30000000000000027e-01,24,2,2,1,0,0,2, 4, 0,  0,3, 4, 0,  0,3,8, 0,  0,0,9,0,    0,4, 0,  0,5,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22762,1988,5.30000000000000027e-01,32,1,2,1,0,0,1, 1,10,  0,1, 1,10,  0,1,1,10,  0,0,1,0,    0,1,60, 58,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,110000,     0,23,99,20,99
22763,1988,5.30000000000000027e-01,25,1,2,1,0,0,0, 1,14,  0,1, 1,14,  0,1,1,38,  0,2,2,0,    0,1,18,  0,2,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22764,1988,1.06000000000000005e+00,32,1,2,1,0,0,3, 1,14,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,1,14,  0,2,1,0,    0, 1,14,  0,0,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22765,1988,5.30000000000000027e-01,28,1,2,1,0,2,2, 4, 0,  0,3, 1,18,  0,1,1,18,  0,4,1,0,    0,1,15,  0,4,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,     0,     0,20,-1,76, 0
22766,1988,5.30000000000000027e-01,40,1,2,1,0,0,1, 1,60, 65,1, 1,18,  0,1,1,18,  0,0,1,0,    0,1,18,  0,0,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,160065,     0,     0,14,-1,20, 0
22767,1988,1.06000000000000005e+00,42,1,1,1,0,1,2, 1,22,  0,3, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0, 1,22,  0,2,3,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22768,1988,5.30000000000000027e-01,55,1,2,2,8,4,0, 1,48,  0,3, 1,48,  0,3,2, 0,  0,0,2,0,    0,1,22,  0,3,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22769,1988,1.06000000000000005e+00,27,1,1,1,0,0,1, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,60, 68,4,1,0,    0, 1,14,  0,5,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22770,1988,1.06000000000000005e+00,27,1,2,1,0,0,2, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0, 1,10,  0,1,1,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0,160012,114000,     0,24,99,30,99
22771,1988,1.06000000000000005e+00,61,1,2,1,0,0,3, 1,14,  0,1, 1,14,  0,1,1,22,  0,2,3,0,    0,1,14,  0,2,1,0,    0, 1,14,  0,6,1,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22772,1988,1.06000000000000005e+00,52,1,2,1,0,0,4, 1,70,  0,2, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,0,3,0,    0, 1,60, 52,8,1,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,170000,     0,     0,36,-1,77, 0
