CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,INCOME,RINCOME,PASEI,MASEI,INTRHOME,WWWHR
35383,1998,1.64999999999999991e+00,2,48,2, 1,13,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,12,45.4,12,12,29.2,-1.0,0, -1
35384,1998,1.10000000000000009e+00,2,72,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,98,38.0,98, 0,31.5,-1.0,0, -1
35385,1998,1.10000000000000009e+00,1,30,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 6,99,12,98,12,35.1,12,12,31.5,50.7,0, -1
35386,1998,1.64999999999999991e+00,1,46,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 8,16,16,16,65.8,12,12,80.3,-1.0,0, -1
35387,1998,1.10000000000000009e+00,1,21,1,13, 0,  0,9,13, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 9,14,15,27.5,12, 9,30.0,63.2,0, -1
35388,1998,5.50000000000000044e-01,2,43,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 3, 8,18,16,12,37.7,11,10,63.5,33.1,0, -1
35389,1998,5.50000000000000044e-01,2,27,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0, 1, 1,13,14,20,68.1,12,12,52.5,64.4,0, -1
35390,1998,1.10000000000000009e+00,1,22,1, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0, 1, 4,10,12,10,27.5,11, 9,32.3,29.8,0, -1
35391,1998,1.10000000000000009e+00,2,41,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,15,12,50.5,12, 0,53.7,37.7,0, -1
35392,1998,1.10000000000000009e+00,2,37,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 5, 7,13,98,12,36.5,12, 0,42.0,-1.0,0, -1
35393,1998,1.10000000000000009e+00,2,55,1, 1,22,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,20000, 0, 0,  0, ,0,0, 0, 3, 5, 9, 3,11,38.5, 8, 0,39.4,-1.0,0, -1
35394,1998,5.50000000000000044e-01,2,30,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 6,99,99,-1.0,99, 0,-1.0,-1.0,0, -1
35395,1998,5.50000000000000044e-01,2,24,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,98, 7,12,97,12,53.3,98,98,-1.0,26.4,0, -1
35396,1998,1.64999999999999991e+00,2,26,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,9,    0, 0, 0,  0, ,0,0, 0,99,99,11,97,97,37.4,98,98,-1.0,-1.0,0, -1
35397,1998,1.64999999999999991e+00,2,19,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,-1.0,98, 0,-1.0,-1.0,0, -1
35398,1998,1.10000000000000009e+00,2,26,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0, 2, 2,11,97,97,-1.0,98, 0,-1.0,-1.0,0, -1
35399,1998,1.10000000000000009e+00,2,59,3, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 7, 2, 9,29.2, 3, 0,34.2,-1.0,0, -1
35400,1998,1.10000000000000009e+00,1,40,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13, 6,12,32.4,12,12,29.3,32.4,0, -1
35401,1998,5.50000000000000044e-01,2,79,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8, 8,98,98,32.4, 5,99,37.2,-1.0,0, -1
35402,1998,5.50000000000000044e-01,1,56,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,98, 8,-1.0,11,11,32.1,-1.0,0, -1
35403,1998,1.10000000000000009e+00,2,54,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,97, 9,82.7,12,99,-1.0,27.7,0, -1
35404,1998,5.50000000000000044e-01,2,29,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,16,12,63.5,12,12,61.9,-1.0,0, -1
35405,1998,1.10000000000000009e+00,1,23,1, 4, 0,  0,3, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,14,16,-1.0, 9, 0,38.9,73.2,0, -1
35406,1998,1.10000000000000009e+00,2,35,2, 1,14,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0, 3, 5,16,18,17,75.2,12, 0,67.0,78.5,0, -1
35407,1998,1.10000000000000009e+00,1,26,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0, 5, 7,12,12,10,61.9,12,12,44.2,29.3,0, -1
35408,1998,5.50000000000000044e-01,1,46,2, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0,10,10,15, 8, 6,63.2,11,11,29.2,17.1,0, -1
35409,1998,5.50000000000000044e-01,1,35,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,97, 4,29.4, 9, 9,-1.0,-1.0,0, -1
35410,1998,5.50000000000000044e-01,1,55,2, 9, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,12,28.6, 7,99,-1.0,38.4,0, -1
35411,1998,5.50000000000000044e-01,2,67,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 9,12,97,36.2, 8,99,38.4,-1.0,0, -1
35412,1998,5.50000000000000044e-01,2,72,2, 1,15,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0, 8, 7, 9, 7,12,36.9, 7, 0,31.1,22.5,0, -1
35413,1998,5.50000000000000044e-01,2,80,2, 1,10,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0, 8, 8, 9,98,98,29.2, 7, 0,32.4,-1.0,0, -1
35414,1998,5.50000000000000044e-01,1,71,2, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97, 5,53.9, 9,99,-1.0,22.5,0, -1
35415,1998,5.50000000000000044e-01,1,74,2, 2, 0,  0,2, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,98,54.2,10, 0,29.2,-1.0,0, -1
35416,1998,5.50000000000000044e-01,2,53,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 6,12,32.4, 5,99,38.2,-1.0,0, -1
35417,1998,5.50000000000000044e-01,2,76,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0, 8, 8,18,14,16,38.4, 8, 0,83.9,38.9,0, -1
35418,1998,1.10000000000000009e+00,1,49,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 6,10,31.5,12,12,28.6,27.5,0, -1
35419,1998,1.10000000000000009e+00,1,57,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,98,26.7,12, 0,-1.0,22.5,0, -1
35420,1998,5.50000000000000044e-01,1,55,2, 1,13,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,98,98,31.5,13,13,32.7,-1.0,0, -1
35421,1998,1.10000000000000009e+00,2,42,2, 1,18,  0,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,11,38.4,12,13,50.7,38.4,0, -1
35422,1998,5.50000000000000044e-01,2,55,2, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 9,98,98,22.5,13,99,-1.0,-1.0,0, -1
35423,1998,1.10000000000000009e+00,2,80,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12, 4,38.4,11,99,38.1,-1.0,0, -1
35424,1998,1.10000000000000009e+00,2,43,1, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,20,12, 8,69.2,12,12,51.0,38.9,0, -1
35425,1998,1.10000000000000009e+00,1,42,1, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0, 2, 2,16,97,12,27.5,12,12,-1.0,38.4,0, -1
35426,1998,5.50000000000000044e-01,2,43,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,9,    0,0, 0,  0, ,0,9,    0, 0, 0,  0, ,0,0, 0, 1, 7,12,97, 7,37.7,12,99,-1.0,50.7,0, -1
35427,1998,5.50000000000000044e-01,2,69,1, 1,70,  0,2, 2, 0,  0,2,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 2, 3,15, 8, 6,38.0, 9, 0,29.2,25.5,0, -1
35428,1998,5.50000000000000044e-01,2,56,1, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0, 7, 1, 9, 2,97,26.7,12, 9,17.1,-1.0,0, -1
35429,1998,1.10000000000000009e+00,2,61,1, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 5, 8,38.4,13,13,19.4,38.9,0, -1
35430,1998,1.10000000000000009e+00,1,34,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,11,12,63.5,13,13,63.5,-1.0,0, -1
35431,1998,1.10000000000000009e+00,1,61,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,12,97,98,34.2,13,99,-1.0,-1.0,0, -1
35432,1998,1.10000000000000009e+00,2,37,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,12,74.1,12,12,39.4,38.4,0, -1
35433,1998,1.10000000000000009e+00,2,61,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,12,20,12,32.4,13, 0,-1.0,32.0,0, -1
35434,1998,1.64999999999999991e+00,1,38,1,98, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0, 1, 4,12,97, 6,64.1,13,13,-1.0,29.3,0, -1
35435,1998,1.10000000000000009e+00,1,50,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 2,16, 8, 9,80.3,12,12,38.1,29.4,0, -1
35436,1998,2.75000000000000000e+00,2,48,1, 1,43,  0,3, 1,43,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,38.4,12, 6,29.8,36.1,0, -1
35437,1998,1.64999999999999991e+00,2,36,3, 9, 0,  0,9, 7, 0,  0,9,0, 0,  0, ,0,5,    0,0, 0,  0, ,0,5,    0, 0, 0,  0, ,0,0, 0, 3, 3,15,20,14,-1.0,13,99,80.1,-1.0,0, -1
35438,1998,1.10000000000000009e+00,2,64,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,20,99,99,83.2,12,12,-1.0,-1.0,0, -1
35439,1998,5.50000000000000044e-01,1,37,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,29.4,12,12,86.6,37.7,0, -1
35440,1998,1.10000000000000009e+00,2,52,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,98,10,25.5,12,10,29.8,-1.0,0, -1
35441,1998,1.64999999999999991e+00,1,54,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 7, 8,12,12,98,28.6,11,10,37.3,17.1,0, -1
35442,1998,1.10000000000000009e+00,2,26,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 3, 4,15, 7, 5,-1.0, 9, 0,40.0,25.5,0, -1
35443,1998,1.10000000000000009e+00,2,43,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,50000, 0, 0,  0, ,0,0, 0, 1,98,12,97,99,29.2,13, 0,-1.0,-1.0,0, -1
35444,1998,5.50000000000000044e-01,1,43,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,38.1,12,12,86.0,38.4,0, -1
35445,1998,5.50000000000000044e-01,1,85,1, 1,34,  0,2, 1,34,  0,2,0, 0,  0, ,0,9,    0,0, 0,  0, ,0,9,    0, 0, 0,  0, ,0,0, 0,99,99, 8,97, 4,31.3,98, 0,-1.0,-1.0,0, -1
35446,1998,2.20000000000000018e+00,2,79,1, 1,42,  0,1, 1,42,  0,1,0, 0,  0, ,0,1,99999,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0, 6, 9, 8,98, 6,25.5,98, 0,63.2,-1.0,0, -1
35447,1998,5.50000000000000044e-01,1,48,1, 1,41,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,14,12,85.1,12,12,50.7,-1.0,0, -1
35448,1998,5.50000000000000044e-01,1,48,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 8,12, 6,70.5,12,12,48.5,25.5,0, -1
35449,1998,1.10000000000000009e+00,2,53,1, 2, 0,  0,2, 1,60,998,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 8,13,38.5,10, 0,39.5,25.5,0, -1
35450,1998,5.50000000000000044e-01,2,67,1, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,59.1,12,12,-1.0,-1.0,0, -1
35451,1998,1.10000000000000009e+00,1,40,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,20,14,73.2,12,12,97.2,42.3,0, -1
35452,1998,5.50000000000000044e-01,2,75,1, 1,60, 63,1, 1,70,  0,2,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0, 3, 3,10, 8, 8,22.7,98, 0,27.7,-1.0,0, -1
35453,1998,2.20000000000000018e+00,1,25,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,16,16,31.5,12,11,80.3,78.5,0, -1
35454,1998,1.10000000000000009e+00,2,35,1, 1,60, 63,1, 1,60, 63,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,10,50.7,12, 4,36.5,-1.0,0, -1
35455,1998,1.10000000000000009e+00,1,33,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,37.8,12,11,70.5,50.7,0, -1
35456,1998,1.64999999999999991e+00,1,62,1,99,99,999,9, 1,48,  0,3,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0, 1, 3,12, 8, 8,38.8,13,99,26.7,-1.0,0, -1
35457,1998,5.50000000000000044e-01,2,70,1, 1,35,  0,2, 1,60,148,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12, 8,-1.0,11, 0,39.0,-1.0,0, -1
35458,1998,1.10000000000000009e+00,2,69,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 6, 6,-1.0,13, 0,36.5,-1.0,0, -1
35459,1998,2.20000000000000018e+00,1,20,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,15,14,31.4,12, 1,56.5,78.5,0, -1
35460,1998,1.64999999999999991e+00,2,44,1, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,12,36.1,12,12,64.8,38.0,0, -1
35461,1998,1.64999999999999991e+00,1,36,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,12,76.3,13,13,50.7,30.7,0, -1
35462,1998,1.10000000000000009e+00,2,66,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 2,99,12, 3, 4,38.4,13, 0,28.4,25.5,0, -1
35463,1998,1.10000000000000009e+00,2,37,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 5, 8,16,16,12,76.4,12,12,83.9,-1.0,0, -1
35464,1998,1.10000000000000009e+00,1,44,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0, 3,10,16,12,12,67.0,12,12,59.0,38.4,0, -1
35465,1998,1.10000000000000009e+00,1,42,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,17,12,76.3,12,12,86.6,-1.0,0, -1
35466,1998,1.10000000000000009e+00,1,51,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0, 3, 3,16,12,12,73.8,12,12,50.3,36.5,0, -1
35467,1998,1.10000000000000009e+00,2,54,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 9, 4,20,98,98,85.1,13,99,22.9,22.9,0, -1
35468,1998,1.10000000000000009e+00,2,52,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 7, 7,13,12,12,50.7,12,12,45.2,-1.0,0, -1
35469,1998,1.10000000000000009e+00,1,59,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17,12,12,73.3,12,12,64.2,-1.0,0, -1
35470,1998,1.10000000000000009e+00,1,44,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,12,12,63.5,12,12,32.7,37.7,0, -1
35471,1998,5.50000000000000044e-01,2,44,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,16,16,82.7,12,12,63.5,-1.0,0, -1
35472,1998,5.50000000000000044e-01,2,35,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,18,53.2,12,12,31.5,78.5,0, -1
35473,1998,1.10000000000000009e+00,2,47,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,18, 6,12,75.2,12,12,29.2,38.4,0, -1
35474,1998,5.50000000000000044e-01,2,43,1, 1,60, 74,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,19,12,12,73.6,12,12,48.5,25.5,0, -1
35475,1998,5.50000000000000044e-01,2,34,3, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,6,    0, 0, 0,  0, ,0,0, 0,98, 3,13,97,13,68.1,12,12,-1.0,32.4,0, -1
35476,1998,5.50000000000000044e-01,2,89,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 9,97,97,30.7,11, 0,-1.0,-1.0,0, -1
35477,1998,1.10000000000000009e+00,2,54,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 7, 7,14, 9,12,75.2,12,12,64.1,37.7,0, -1
35478,1998,5.50000000000000044e-01,1,44,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,12,20,56.5,12,12,63.5,84.0,0, -1
35479,1998,1.10000000000000009e+00,2,29,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,15,12,12,63.2,12,12,34.2,-1.0,0, -1
35480,1998,1.10000000000000009e+00,1,26,1, 4, 0,  0,3, 1,60, 45,1,0, 0,  0, ,0,1,35000,0, 0,  0, ,0,1,35000, 0, 0,  0, ,0,0, 0, 8,99,13,97,97,50.7,10,10,-1.0,-1.0,0, -1
35481,1998,5.50000000000000044e-01,2,35,2, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,50.7,10,10,28.0,54.2,0, -1
35482,1998,1.64999999999999991e+00,2,35,1, 1,60, 68,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 1,12,97,97,34.3,10, 6,-1.0,-1.0,0, -1
35483,1998,5.50000000000000044e-01,1,26,2, 1,10,  0,1, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0, 8, 8,14,97,16,33.1, 8, 7,-1.0,76.3,0, -1
35484,1998,5.50000000000000044e-01,2,36,2, 4, 0,  0,3, 1,60,121,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,15,20,29.3, 8, 8,25.3,69.2,0, -1
35485,1998,5.50000000000000044e-01,2,31,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 8, 7,29.3, 7,99,28.6,-1.0,0, -1
35486,1998,2.75000000000000000e+00,1,45,1, 1,60, 64,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,12,62.5,12,12,37.3,48.5,0, -1
