CASEID,YEAR,COMPWT,SEX,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,PASEI,MASEI,INTRHOME
51537,2008,1.31000000000000005e+00,2,48,1,1,2,2,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,38,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6,12,33.1,28.4,33.1,1
51538,2008,1.31000000000000005e+00,2,54,1,1,8,4,3, 1,60, 40,3, 1,60, 40,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 40, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,16,12,33.1,43.3,56.6,1
51539,2008,1.31000000000000005e+00,2,45,1,1,0,4,4, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0, ,0,3,    0,3, 0,  0, ,0,3,    0, 3, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,18,20,20,85.1,97.2,-1.0,1
51540,2008,4.40000000000000002e-01,1,65,1,1,0,4,0, 1,60, 71,2, 2, 0,  0,2,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 8,20,12,12,64.4,81.0,38.4,0
51541,2008,4.40000000000000002e-01,2,37,3,2,0,4,2, 9, 0,  0,9, 9, 0,  0,9,0, 0,  0, ,0,5,    0,0, 0,  0, ,0,5,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 1,20,20,16,97.2,76.4,-1.0,1
51542,2008,8.80000000000000004e-01,2,35,3,2,8,4,2, 1,10,  0,1, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 1,10,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 2,16,14,12,36.5,63.9,32.3,1
51543,2008,8.80000000000000004e-01,2,71,1,1,0,0,5, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,70000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,12,12,19.4,19.4,37.6,1
51544,2008,1.31000000000000005e+00,2,54,1,1,0,3,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,12,12,38.0,45.9,-1.0,1
51545,2008,8.80000000000000004e-01,2,23,2,1,0,0,0, 4, 0,  0,3, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,97, 9,27.5,-1.0,63.5,1
51546,2008,8.80000000000000004e-01,2,24,2,1,0,0,2, 1,99,999,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,12,27.7,-1.0,29.3,1
51547,2008,8.80000000000000004e-01,2,22,2,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,99998, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 9,16,16,97,40.1,69.7,-1.0,1
51548,2008,4.40000000000000002e-01,1,50,1,1,8,4,0, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 9,12,98,98,38.7,27.7,22.5,2
51549,2008,8.80000000000000004e-01,2,27,2,2,8,4,1, 9, 0,  0,9, 9, 0,  0,9,0, 0,  0, ,0,5,    0,0, 0,  0, ,0,5,    0, 9, 0,  0, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 8,16, 6, 0,69.2,31.5,27.5,1
51550,2008,4.40000000000000002e-01,2,50,2,1,0,0,4, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,16,97,12,-1.0,-1.0,-1.0,1
51551,2008,8.80000000000000004e-01,2,19,1,1,0,0,0, 1,70,  0,2,11,70,  0,2,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,1,18000,11,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 7,12,12,12,38.0,-1.0,38.0,0
51552,2008,4.40000000000000002e-01,1,51,1,2,8,4,5, 1,60, 13,1, 1,60, 13,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 13, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,10,12,93.3,31.5,38.9,1
51553,2008,2.14000000000000012e+00,2,51,1,1,0,0,0,11,70,  0,2, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,38,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,12,12,60.6,73.6,38.4,1
51554,2008,8.80000000000000004e-01,1,25,1,2,8,4,0, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 12, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,15,65.8,50.7,50.7,1
51555,2008,1.75000000000000000e+00,1,39,3,2,8,4,0, 8, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,99, 0, 0,45.4,37.3,-1.0,2
51556,2008,8.80000000000000004e-01,2,29,1,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,97,12,63.5,-1.0,50.5,1
51557,2008,8.80000000000000004e-01,1,53,1,1,0,0,0, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,12,12,12,32.3,26.7,17.1,1
51558,2008,8.80000000000000004e-01,1,26,1,1,0,0,0, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1, 8, 8, 8,28.8,31.5,-1.0,0
51559,2008,1.07000000000000006e+00,2,37,1,1,0,0,5, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,60036, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 9,18,97,20,73.2,-1.0,80.3,1
51560,2008,8.80000000000000004e-01,1,62,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,38.1,31.5,43.4,1
51561,2008,8.80000000000000004e-01,2,30,1,2,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,12,33.1,-1.0,-1.0,1
51562,2008,1.75000000000000000e+00,1,19,2,1,0, ,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,10,98,11,33.1,-1.0,31.4,2
51563,2008,8.80000000000000004e-01,1,99,1,1,0,0,2, 2, 0,  0,2, 1,70,  0,2,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,99998, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,16,97,14,-1.0,-1.0,38.4,1
51564,2008,1.31000000000000005e+00,2,19,1,1,0, ,0, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0, ,0,3,    0,3, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 3,12,12,12,22.5,63.5,-1.0,1
51565,2008,2.14000000000000012e+00,2,32,3,2,8,0,0, 9, 0,  0,9,99,99,999,9,0, 0,  0, ,0,9,99999,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,14,10,98,34.8,48.5,-1.0,0
51566,2008,8.80000000000000004e-01,2,44,1,1,0,0,1, 1,60, 64,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,97,98,29.1,-1.0,24.8,2
51567,2008,1.07000000000000006e+00,2,63,1,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 5,12, 6, 4,36.5,26.5,-1.0,1
51568,2008,4.40000000000000002e-01,1,49,2,1,0,0,2, 1,60, 68,1, 1,60, 56,1,0, 0,  0, ,0,1,60056,0, 0,  0, ,0,1,60056, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 7,13,12,12,31.5,31.5,22.5,1
51569,2008,1.07000000000000006e+00,2,33,1,2,1,2,2, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 9,12,12,13,38.9,28.4,28.4,0
51570,2008,4.40000000000000002e-01,2,62,1,1,0,2,5, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,22000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,12,12,34.8,38.1,-1.0,2
51571,2008,4.40000000000000002e-01,2,50,3,2,8,4,2, 1,60, 64,1, 1,60, 64,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,10, 6,29.8,49.6,-1.0,2
51572,2008,4.40000000000000002e-01,2,81,1,1,8,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,13, 2,38.4,32.3,28.4,2
51573,2008,8.80000000000000004e-01,2,56,1,1,0,2,2, 1,60, 64,1, 1,60, 64,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 64, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,10,52.3,31.5,-1.0,1
51574,2008,8.80000000000000004e-01,2,62,1,1,0,2,2, 1,70,  0,2, 1,11,  0,2,0, 0,  0, ,0,1,60044,0, 0,  0, ,0,2,    0, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,14,11,12,38.5,38.2,-1.0,1
51575,2008,8.80000000000000004e-01,1,78,1,1,0,0,3, 1,50,  0,3, 2, 0,  0,2,0, 0,  0, ,0,1,50000,0, 0,  0, ,0,2,    0, 1,50,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 5,13,12,97,48.9,53.4,-1.0,1
51576,2008,4.40000000000000002e-01,1,86,1,1,0,0,2, 4, 0,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,13,86.5,38.0,-1.0,1
51577,2008,8.80000000000000004e-01,1,65,1,1,0,0,0, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,18000, 1,38,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,18, 9,10,69.2,26.7,-1.0,0
51578,2008,4.40000000000000002e-01,1,65,1,1,0, ,0, 1,38,  0,2, 1,60, 81,3,0, 0,  0, ,0,1,60033,0, 0,  0, ,0,1,60040, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,14,16,14,37.7,65.8,38.4,0
51579,2008,2.14000000000000012e+00,1,58,1,1,0,1,4, 1,60, 64,1, 1,60, 64,1,0, 0,  0, ,0,1,60064,0, 0,  0, ,0,1,60064, 1,60, 64, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,13,12,11,34.2,37.3,-1.0,1
51580,2008,4.40000000000000002e-01,2,26,3,1,0,1,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 8,14,15,13,51.9,35.4,-1.0,1
51581,2008,1.07000000000000006e+00,2,68,1,1,0,0,0, 4, 0,  0,3, 1,30,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,16,98,12,73.2,26.9,-1.0,1
51582,2008,8.80000000000000004e-01,2,20,1,1,0,0,0, 1,70,  0,2, 1,60,998,9,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 3,14,97,16,63.2,-1.0,73.8,0
51583,2008,8.80000000000000004e-01,1,23,3,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 5,12,97, 7,32.3,-1.0,-1.0,0
51584,2008,4.40000000000000002e-01,1,29,1,1,0,0,0, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 3,12,12,12,31.5,44.7,38.4,2
51585,2008,4.40000000000000002e-01,2,73,1,1,1,0,2, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,12,38.9,52.5,34.4,2
51586,2008,4.40000000000000002e-01,2,37,1,2,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 8,17, 3, 8,33.1,37.3,-1.0,1
51587,2008,8.80000000000000004e-01,1,61,1,1,0,0,2, 6, 0,  0,9, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 6, 0,  0, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18,12, 8,76.3,38.2,-1.0,1
51588,2008,4.40000000000000002e-01,2,36,1,1,1,1,4, 1,18,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 3, 9, 5, 9,56.6,37.3,27.5,2
51589,2008,1.31000000000000005e+00,1,53,2,1,0,0,6, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,12, 7,12,31.5,37.3,27.5,1
51590,2008,8.80000000000000004e-01,1,64,2,1,0,0,8, 1,60, 64,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,60, 64, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 8,12,97,11,63.5,-1.0,37.9,2
51591,2008,8.80000000000000004e-01,2,28,1,1,0,0,0, 1,14,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,14,16,37.7,62.2,73.2,1
51592,2008,8.80000000000000004e-01,2,64,1,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 9,16,16,16,53.7,-1.0,-1.0,1
51593,2008,4.40000000000000002e-01,2,75,3,2,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,10,98, 0,33.1,37.3,-1.0,0
51594,2008,1.31000000000000005e+00,2,19,1,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,13,16,-1.0,-1.0,38.0,1
51595,2008,4.40000000000000002e-01,2,52,1,1,0,0,3, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,1,60036,0, 0,  0, ,0,1,14000, 1,60, 65, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 9,17, 4, 8,78.5,31.3,17.1,0
51596,2008,8.80000000000000004e-01,2,44,1,1,1,4,8, 1,60, 68,1, 1,14,  0,1,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,16,12,39.4,33.1,33.1,1
51597,2008,4.40000000000000002e-01,1,44,1,1,2,2,1, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,12,48.9,31.5,-1.0,1
51598,2008,8.80000000000000004e-01,1,26,1,1,0,2,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,10,12,29.5,31.7,63.5,2
51599,2008,1.31000000000000005e+00,2,20,2,2,8,4,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,15,38.9,31.5,38.4,1
51600,2008,8.80000000000000004e-01,1,33,2,1,0,0,4, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,18000, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 2,15,12,14,46.7,48.5,38.0,1
51601,2008,8.80000000000000004e-01,2,23,1,1,0,0,2, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 5,12,98, 5,63.5,31.4,26.5,1
51602,2008,8.80000000000000004e-01,1,70,1,1,0, ,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,12,14,12,31.5,33.6,30.7,1
51603,2008,3.20000000000000018e+00,1,36,1,1,0, ,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 8,16,12,12,61.9,48.5,38.9,1
51604,2008,4.40000000000000002e-01,2,51,2,1,0, ,4, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,1,10000,0, 0,  0, ,0,1,10000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,11,97, 8,29.1,-1.0,22.9,2
51605,2008,8.80000000000000004e-01,1,25,1,1,0,0,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98, 8,16,12,12,63.2,35.4,37.7,0
51606,2008,4.40000000000000002e-01,1,61,1,1,0,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,12,29.2,33.1,-1.0,1
51607,2008,8.80000000000000004e-01,2,35,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 5, 0,  0, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 9,18,12,12,85.1,37.8,33.1,1
51608,2008,8.80000000000000004e-01,1,35,1,1,0,0,3, 1,33,  0,1, 1,33,  0,1,0, 0,  0, ,0,1,33000,0, 0,  0, ,0,1,33000, 1,33,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,17,14,16,80.3,45.2,73.2,1
51609,2008,4.40000000000000002e-01,2,70,1,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,19,12,12,85.1,54.2,-1.0,1
51610,2008,1.75000000000000000e+00,2,47,1,1,0,0,3, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,5,    0,0, 0,  0, ,0,1,99998, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,10,12,33.1,38.1,51.9,0
51611,2008,8.80000000000000004e-01,2,23,1,1,0, ,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 8,12,12,12,33.1,27.7,63.5,2
51612,2008,8.80000000000000004e-01,1,82,1,1,0,2,5, 1,35,  0,2, 1,31,  0,2,0, 0,  0, ,0,1,31000,0, 0,  0, ,0,1,31000, 1,31,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 8,12,10,12,38.1,48.8,-1.0,1
51613,2008,1.07000000000000006e+00,1,51,1,1,0,1,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,11,12,63.5,29.2,-1.0,1
51614,2008,4.40000000000000002e-01,2,69,1,1,0,1,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 8,13,12,97,33.1,-1.0,-1.0,0
51615,2008,8.80000000000000004e-01,1,52,1,1,0,0,2, 1,50,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,50,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,14,16,-1.0,73.3,78.5,1
51616,2008,8.80000000000000004e-01,1,53,1,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 1,12,16,12,50.7,33.2,38.9,2
51617,2008,8.80000000000000004e-01,2,67,1,1,0,3,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,14,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 8,15, 8,97,63.5,38.1,-1.0,0
51618,2008,1.31000000000000005e+00,1,50,1,1,0,1,3, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18, 8,13,66.1,63.5,36.9,1
51619,2008,8.80000000000000004e-01,2,53,1,1,0,0,2, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,41000, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 3,16, 8,16,64.2,33.5,78.5,1
51620,2008,8.80000000000000004e-01,1,57,1,1,0,1,0, 1,33,  0,1, 1,33,  0,1,0, 0,  0, ,0,1,33000,0, 0,  0, ,0,1,33000, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,12, 8,11,28.6,28.6,26.7,0
51621,2008,8.80000000000000004e-01,1,46,1,1,0,0,2, 2, 0,  0,2, 1,60, 40,3,0, 0,  0, ,0,1,60040,0, 0,  0, ,0,1,60040, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,19,16,14,63.5,63.5,-1.0,1
51622,2008,2.14000000000000012e+00,1,23,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,14,12,97,62.0,37.3,-1.0,1
